type	name	kegg_pathwayid	kegg_pathwayname	kegg_category
gene	CPS1	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	GOT1	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	GOT1L1	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	GOT2	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	GPT2	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	GPT	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	NAGS	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	ACY1	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	ABHD14A-ACY1	hsa00220	Arginine biosynthesis	Amino acid metabolism
gene	GATM	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	GAMT	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CKM	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CKMT1A	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CKMT2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CKB	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CKMT1B	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	AZIN2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	AGMAT	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ODC1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	SRM	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	SMS	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	AMD1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	AOC1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	SMOX	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ALDH2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ALDH3A2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ALDH1B1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ALDH7A1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ALDH9A1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CNDP1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CNDP2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	CARNS1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	SAT2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	SAT1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	MAOB	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	MAOA	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	NOS1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	NOS2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	NOS3	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ARG2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ARG1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	OAT	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	PYCR3	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	PYCR2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	PYCR1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	PRODH	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ALDH4A1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	ALDH18A1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	LAP3	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	P4HA2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	P4HA3	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	P4HA1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	PRODH2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	GOT1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	GOT1L1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	GOT2	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	HOGA1	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	DAO	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	L3HYPDH	hsa00330	Arginine and proline metabolism	Amino acid metabolism
gene	HAL	hsa00340	Histidine metabolism	Amino acid metabolism
gene	UROC1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	AMDHD1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	FTCD	hsa00340	Histidine metabolism	Amino acid metabolism
gene	HDC	hsa00340	Histidine metabolism	Amino acid metabolism
gene	AOC1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH2	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH3A2	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH1B1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH7A1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH9A1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ASPA	hsa00340	Histidine metabolism	Amino acid metabolism
gene	HNMT	hsa00340	Histidine metabolism	Amino acid metabolism
gene	MAOB	hsa00340	Histidine metabolism	Amino acid metabolism
gene	MAOA	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH3B1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH3B2	hsa00340	Histidine metabolism	Amino acid metabolism
gene	ALDH3A1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	CARNS1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	CARNMT1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	CNDP2	hsa00340	Histidine metabolism	Amino acid metabolism
gene	CNDP1	hsa00340	Histidine metabolism	Amino acid metabolism
gene	GOT1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	GOT1L1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	GOT2	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	TAT	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	IL4I1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	HPD	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	HGD	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	GSTZ1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	FAH	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	TYR	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	TH	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	DCT	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	TYRP1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	DDC	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	DBH	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	PNMT	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	COMT	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	LRTOMT	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	MAOB	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	MAOA	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	AOC3	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	AOC2	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ALDH3B1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ALDH3B2	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ALDH3A1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ADH1A	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ADH1B	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ADH1C	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ADH7	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ADH4	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ADH5	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	ADH6	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	TPO	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	AOX1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	FAHD1	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	MIF	hsa00350	Tyrosine metabolism	Amino acid metabolism
gene	PAH	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	DDC	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	AOC3	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	AOC2	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	MAOB	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	MAOA	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	ALDH3B1	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	ALDH3B2	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	ALDH3A1	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	GOT1	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	GOT1L1	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	GOT2	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	TAT	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	IL4I1	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	HPD	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	MIF	hsa00360	Phenylalanine metabolism	Amino acid metabolism
gene	TDO2	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	IDO1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	IDO2	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	AFMID	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	KMO	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	KYNU	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	HAAO	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ACMSD	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ALDH8A1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	DHTKD1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	DLST	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	DLD	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	GCDH	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	HADHA	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	EHHADH	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ECHS1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	HADH	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ACAT2	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ACAT1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	KYAT3	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	KYAT1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	AADAT	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	TPH2	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	TPH1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	DDC	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	MAOB	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	MAOA	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ALDH2	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ALDH3A2	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ALDH1B1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ALDH7A1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ALDH9A1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	AOX1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	ASMT	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	AANAT	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	CYP1A1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	CYP1A2	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	CYP1B1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	INMT	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	IL4I1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	AOC1	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	CAT	hsa00380	Tryptophan metabolism	Amino acid metabolism
gene	GOT1	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino acid metabolism
gene	GOT1L1	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino acid metabolism
gene	GOT2	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino acid metabolism
gene	TAT	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino acid metabolism
gene	IL4I1	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino acid metabolism
gene	PAH	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino acid metabolism
gene	GADL1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	CSAD	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	GAD1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	GAD2	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	CNDP1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	CARNS1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	CNDP2	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ABAT	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	SMOX	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	AOC3	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	AOC2	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH2	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH3A2	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH1B1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH7A1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH9A1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH3B1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH3B2	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH3A1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	DPYD	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	DPYS	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	UPB1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	HIBCH	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	HADHA	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	EHHADH	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ECHS1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ACADS	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ACOX3	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ACOX1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	MLYCD	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	ALDH6A1	hsa00410	beta-Alanine metabolism	Metabolism of other amino acids
gene	CDO1	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	GAD1	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	GAD2	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	GADL1	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	CSAD	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	ADO	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	FMO1	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	FMO2	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	FMO5	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	FMO3	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	FMO4	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	GGT7	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	GGT6	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	GGT1	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	GGT5	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	BAAT	hsa00430	Taurine and hypotaurine metabolism	Metabolism of other amino acids
gene	PCYT2	hsa00440	Phosphonate and phosphinate metabolism	Metabolism of other amino acids
gene	SELENOI	hsa00440	Phosphonate and phosphinate metabolism	Metabolism of other amino acids
gene	CEPT1	hsa00440	Phosphonate and phosphinate metabolism	Metabolism of other amino acids
gene	PCYT1B	hsa00440	Phosphonate and phosphinate metabolism	Metabolism of other amino acids
gene	PCYT1A	hsa00440	Phosphonate and phosphinate metabolism	Metabolism of other amino acids
gene	CHPT1	hsa00440	Phosphonate and phosphinate metabolism	Metabolism of other amino acids
gene	KYAT3	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	KYAT1	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	MTR	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	CTH	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	SCLY	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	TXNRD1	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	TXNRD3	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	TXNRD2	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	INMT	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	PAPSS2	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	PAPSS1	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	SEPHS2	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	SEPHS1	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	PSTK	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	SEPSECS	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	MARS1	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	MARS2	hsa00450	Selenocompound metabolism	Metabolism of other amino acids
gene	GLS2	hsa00470	D-Amino acid metabolism	Metabolism of other amino acids
gene	GLS	hsa00470	D-Amino acid metabolism	Metabolism of other amino acids
gene	DGLUCY	hsa00470	D-Amino acid metabolism	Metabolism of other amino acids
gene	DDO	hsa00470	D-Amino acid metabolism	Metabolism of other amino acids
gene	SRR	hsa00470	D-Amino acid metabolism	Metabolism of other amino acids
gene	DAO	hsa00470	D-Amino acid metabolism	Metabolism of other amino acids
gene	GGT7	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GGT6	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GGT1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GGT5	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GGCT	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	CHAC1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	CHAC2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	OPLAH	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GCLC	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GCLM	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSS	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	LAP3	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	ANPEP	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTA5	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTA2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTA4	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTO2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTM4	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTT2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTT1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTM3	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	MGST1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	MGST3	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTM1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTM5	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	MGST2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTA1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTM2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTA3	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTO1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTT2B	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTP1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSTK1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	HPGDS	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	LANCL1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	NAT8	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GSR	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	IDH1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	IDH2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	PGD	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	G6PD	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	TXNDC12	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX4	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX6	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX7	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX2	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX3	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX5	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	GPX8	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	PRDX6	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	ODC1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	SRM	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	SMS	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	RRM1	hsa00480	Glutathione metabolism	Metabolism of other amino acids
gene	RRM2B	hsa00480	Glutathione metabolism	Metabolism of other amino acids
